Gene,GSM158635,GSM158636,GSM158637,GSM158638,GSM158639,GSM158640,GSM158641,GSM158642,GSM158643
TCP10L,263.0,360.0,390.0,174.0,225.0,251.6666667,254.3333333,234.3333333,184.6666667
TCP11,417.0,435.0,424.0,282.0,206.0,225.0,416.0,296.6666667,307.6666667
TCP11L1,221.0,318.0,59.0,167.0,188.3333333,282.3333333,393.0,287.0,55.0
TCTA,1020.0,1428.0,3406.0,1968.0,752.0,725.3333332999998,1574.666667,1002.333333,1399.333333
TCTN1,2521.0,2067.0,1990.0,1942.0,2909.0,2214.333333,1440.0,772.0,1627.333333
TCTN2,1437.0,2481.0,1835.0,1707.0,553.0,678.0,2197.666667,690.3333332999998,767.3333332999998
TCTN3,3349.0,3977.0,4745.0,3675.0,2859.333333,2975.0,3363.666667,2159.333333,3057.0
TDG,3748.0,4165.0,1027.0,5047.0,2688.333333,5651.0,1554.333333,2979.666667,4581.666667
TDGF1,-48.0,26.0,-91.0,37.0,-55.6666667,-40.0,-49.3333333,-57.6666667,-63.3333333
TDO2,1524.0,281.0,191.0,271.0,740.6666667000002,282.0,208.3333333,204.6666667,367.3333333
TDP1,1234.0,1711.0,2744.0,3222.0,948.0,998.0,1855.666667,1457.333333,1288.666667
TDP2,2206.0,1878.0,1630.0,2221.0,2622.666667,5112.0,1599.0,3093.0,7187.0
TDRD1,167.0,280.0,528.0,313.0,92.6666667,138.0,153.0,166.0,603.3333332999998
TDRD12,75.0,-40.0,104.0,-74.0,27.6666667,42.0,76.0,24.3333333,162.66666669999995
TDRD3,198.0,148.0,128.0,181.0,173.33333330000005,140.0,91.6666667,100.6666667,301.0
TDRD7,419.0,660.0,653.0,479.0,934.0,710.6666667000002,736.0,1432.333333,1415.0
TDRKH,450.0,541.0,476.0,445.0,222.0,403.0,983.3333332999997,543.0,474.6666667
TEAD1,268.0,190.0,132.0,157.0,117.6666667,151.66666669999995,474.6666667,430.0,147.0
TEAD3,966.0,1719.0,1653.0,655.0,360.3333333,835.0,686.6666667000002,675.6666667000002,575.3333332999998
TEAD4,511.0,709.0,794.0,1115.0,707.6666667000002,452.6666667,1270.0,609.3333332999998,554.3333332999998
TEC,20.0,-116.0,-82.0,-101.0,-161.66666669999995,-169.33333330000005,-173.33333330000005,-59.6666667,-1.6666667000000002
TECPR2,935.0,1124.0,1602.0,744.0,718.6666667000002,736.6666667000002,935.3333332999997,545.6666667000002,328.6666667
TECR,2906.0,2545.0,1024.0,758.0,1622.666667,3740.0,1028.333333,902.3333332999997,787.6666667000002
TECTA,86.0,262.0,86.0,143.0,93.0,173.33333330000005,75.33333329999998,145.0,140.0
TEF,-11.0,145.0,155.0,54.0,1.0,-13.0,72.0,20.0,-13.6666667
TEFM,1028.0,929.0,1451.0,1716.0,340.0,344.0,1185.666667,1090.666667,2686.333333
TEK,410.0,98.0,128.0,-92.0,-10.0,-26.0,71.0,-9.6666667,8.0
TEKT2,13.0,4.0,-22.0,-30.0,-17.0,34.6666667,48.3333333,77.33333329999998,8.3333333
TELO2,653.0,827.0,579.0,876.0,229.0,387.0,476.6666667,261.3333333,346.3333333
TENM1,29.0,-20.0,28.0,11.0,-20.3333333,-13.3333333,-0.3333333,-16.3333333,53.6666667
TENM3,9.0,-68.0,10.0,-22.0,89.0,13.0,-13.3333333,-63.0,-17.3333333
TENM4,150.0,-213.0,-223.0,-51.0,68.33333329999999,-20.3333333,0.6666667,-41.3333333,-104.0
TEP1,-178.0,-194.0,-163.0,-124.0,-85.33333329999998,-95.3333333,-167.0,-234.6666667,-175.33333330000005
TERF1,429.0,549.0,400.0,532.0,483.0,826.3333332999998,165.66666669999995,430.0,1801.3333329999996
TERF2,1064.0,860.0,807.0,946.0,1709.3333329999996,1113.0,1138.666667,1025.0,1292.666667
TERF2IP,1735.0,1753.0,716.0,1231.0,3645.0,5436.0,2051.0,2049.333333,1809.0
TERT,73.0,125.0,-10.0,15.0,-31.6666667,44.0,70.0,75.66666670000002,51.6666667
TES,1587.0,324.0,6428.0,4287.0,2508.333333,3470.0,8072.333333,7495.333333,2190.666667
TESC,-223.0,-99.0,-120.0,-244.0,277.6666667,29.6666667,-45.0,-95.6666667,-22.6666667
TESK1,626.0,734.0,1451.0,1045.0,368.6666667,474.0,832.3333332999998,532.0,372.6666667
TESK2,756.0,1087.0,747.0,981.0,681.3333332999998,1070.666667,995.0,649.6666667000002,867.0
TESPA1,88.0,187.0,179.0,219.0,88.33333329999998,91.0,148.33333330000005,104.0,101.0
TET3,165.0,199.0,156.0,106.0,19.3333333,115.3333333,362.6666667,330.6666667,180.3333333
TEX10,1385.0,1310.0,4518.0,6078.0,2646.333333,1263.0,4251.333333,4584.666667,3502.666667
TEX11,105.0,-35.0,-80.0,13.0,-88.0,-43.6666667,12.6666667,-28.3333333,-28.0
TEX12,24.0,46.0,31.0,-7.0,11.6666667,16.0,32.3333333,-4.0,10.0
TEX13A,148.0,-9.0,161.0,178.0,70.66666670000002,117.0,35.6666667,101.6666667,109.3333333
TEX13B,550.0,267.0,453.0,371.0,190.6666667,212.0,244.6666667,209.6666667,232.3333333
TEX14,97.0,155.0,67.0,-4.0,113.6666667,1174.333333,228.0,92.6666667,198.0
TEX15,155.0,351.0,300.0,241.0,268.0,256.3333333,388.3333333,274.3333333,346.3333333
TEX2,1733.0,2139.0,1767.0,1908.0,1481.0,1676.333333,2296.0,1600.666667,2375.666667
TEX261,2026.0,1796.0,2035.0,2884.0,4561.0,3274.666667,3629.333333,3286.333333,1897.333333
TEX264,339.0,249.0,658.0,526.0,343.3333333,464.6666667,301.6666667,214.0,263.0
TEX28,9.0,40.0,-98.0,57.0,-86.33333329999998,-2.6666667,62.6666667,-22.6666667,-2.0
TEX30,218.0,397.0,277.0,675.0,342.0,400.6666667,477.6666667,1036.333333,521.3333333
TF,133.0,182.0,300.0,136.0,161.0,318.3333333,149.33333330000005,131.6666667,198.3333333
TFAM,797.0,987.0,655.0,1514.0,753.0,1412.333333,1503.666667,4074.0,2446.333333
TFAP2A,17670.0,24278.0,14466.0,20379.0,1276.666667,15536.66667,10187.0,10119.0,9697.0
TFAP2B,1294.0,1720.0,5412.0,10978.0,-2.6666667,260.3333333,31.6666667,17.0,2876.333333
TFAP2C,4038.0,4653.0,2219.0,2940.0,1290.666667,5132.333333,3546.0,2642.333333,2344.0
TFAP4,443.0,473.0,433.0,561.0,196.3333333,230.6666667,398.6666667,415.6666667,392.6666667
TFB1M,1274.0,1395.0,1112.0,1279.0,922.6666667000003,695.3333332999998,1333.0,1105.0,1625.0
TFB2M,2729.0,3432.0,3890.0,5293.0,866.3333332999997,1715.6666670000004,2464.333333,3195.333333,6544.0
TFCP2,450.0,483.0,361.0,484.0,691.0,704.3333332999998,1133.333333,911.6666667000003,583.0
TFCP2L1,640.0,709.0,555.0,632.0,253.3333333,618.3333332999998,786.6666667000002,518.0,737.0
TFDP1,1852.0,2010.0,1689.0,3985.0,2476.0,3208.666667,7174.666667,11733.0,5728.666667
TFDP2,594.0,581.0,927.0,1235.0,382.6666667,650.3333332999998,1015.333333,1126.666667,951.6666667000003
TFDP3,125.0,68.0,-23.0,125.0,68.66666670000001,6.6666667,22.3333333,-0.6666667,22.3333333
TFE3,2839.0,3663.0,1958.0,1235.0,2494.333333,1259.0,2326.333333,1131.333333,752.3333332999998
TFEB,303.0,354.0,678.0,388.0,426.0,199.0,479.33333330000005,271.6666667,128.0
TFEC,196.0,68.0,41.0,82.0,641.3333332999998,276.0,58.3333333,20.6666667,66.0
TFF1,54676.0,55149.0,1407.0,1374.0,654.3333332999998,10356.66667,2324.333333,935.3333332999997,30989.66667
TFF2,-30.0,276.0,6.0,55.0,140.33333330000002,64.0,74.66666670000002,59.3333333,110.0
TFF3,1651.0,4841.0,3171.0,569.0,209.0,3463.333333,175.33333330000005,209.0,10696.0
TFG,4825.0,5345.0,5384.0,5125.0,7520.333333,7187.0,6467.0,5528.666667,4930.0
TFIP11,1509.0,1506.0,1602.0,1101.0,844.6666667000003,491.6666667,1297.333333,914.0,823.6666667000002
TFPI,187.0,155.0,218.0,132.0,259.6666667,75.0,135.66666669999998,84.33333329999998,170.33333330000005
TFPI2,1109.0,829.0,186.0,161.0,1736.6666670000004,95.3333333,807.3333332999998,5438.666667,459.33333330000005
TFPT,851.0,574.0,361.0,152.0,259.0,1808.666667,162.33333330000005,133.0,66.33333329999999
TFR2,146.0,127.0,431.0,1313.0,86.66666670000002,353.3333333,271.0,89.0,196.6666667
TFRC,15713.0,18627.0,19132.0,28436.0,11381.66667,11638.33333,21830.0,24456.66667,18829.66667
TG,557.0,654.0,788.0,747.0,511.33333330000005,389.0,763.0,543.0,443.33333330000005
TGDS,344.0,415.0,203.0,408.0,506.6666667,402.3333333,617.3333332999998,1178.333333,638.0
TGFA,357.0,523.0,629.0,300.0,492.6666667,456.0,2501.333333,4777.0,384.6666667
TGFB1,166.0,120.0,146.0,65.0,241.3333333,59.6666667,170.66666669999995,267.3333333,151.0
TGFB1I1,2483.0,1735.0,598.0,387.0,1129.0,540.6666667000002,608.0,467.0,180.6666667
TGFB2,743.0,429.0,295.0,275.0,196.3333333,129.3333333,182.6666667,227.3333333,185.6666667
TGFB3,951.0,669.0,964.0,760.0,684.0,553.3333332999998,628.3333332999998,463.0,799.3333332999998
TGFBI,6137.0,576.0,802.0,354.0,9543.333333,1430.0,4194.666667,19536.0,323.0
TGFBR1,166.0,143.0,198.0,131.0,139.0,168.0,190.6666667,319.3333333,224.3333333
TGFBR2,1314.0,789.0,1420.0,648.0,9515.666667,887.3333332999997,1841.666667,1862.333333,163.0
TGFBR3,1865.0,1052.0,303.0,218.0,492.6666667,1003.333333,453.6666667,598.0,492.33333330000005
TGFBRAP1,802.0,586.0,1200.0,832.0,994.6666667000003,1026.333333,1091.333333,1194.666667,1053.333333
TGIF1,1400.0,794.0,734.0,505.0,585.0,985.0,1474.666667,1769.6666670000004,1109.333333
TGIF2,388.0,618.0,250.0,741.0,322.0,461.0,229.6666667,437.6666667,659.6666667000002
TGM1,124.0,-62.0,-34.0,46.0,1808.0,-115.3333333,49.3333333,170.66666669999995,-7.0
TGM2,2102.0,3057.0,6730.0,1588.0,2675.0,2136.333333,6726.0,6128.0,349.6666667
TGM3,103.0,76.0,120.0,96.0,175.0,348.0,194.6666667,170.0,126.3333333
TGM4,244.0,378.0,431.0,241.0,326.3333333,173.66666669999995,339.6666667,313.6666667,347.0
TGM5,65.0,138.0,59.0,197.0,162.0,208.0,188.6666667,389.3333333,310.0
TGOLN2,8693.0,9526.0,6980.0,6905.0,7254.333333,7034.333333,5888.666667,5450.333333,4117.0
TGS1,1383.0,1334.0,1316.0,2338.0,560.6666667000002,1038.333333,1190.666667,1210.0,2638.666667
TH,184.0,225.0,321.0,198.0,135.66666669999998,171.0,206.0,173.33333330000005,186.3333333
THADA,2161.0,2393.0,1697.0,2040.0,1414.666667,622.3333332999998,1438.333333,1176.666667,1298.0
THAP1,174.0,-64.0,165.0,187.0,275.3333333,306.6666667,25.6666667,245.0,901.0
THAP10,799.0,885.0,782.0,1398.0,485.6666667,1407.333333,618.3333332999998,1008.666667,1045.333333
THAP11,1222.0,934.0,872.0,1202.0,1275.333333,1311.666667,1499.0,864.3333332999997,724.6666667000002
THAP3,24.0,-35.0,308.0,29.0,-78.0,13.3333333,-63.0,-44.3333333,-69.0
THAP4,572.0,599.0,1214.0,728.0,633.3333332999998,523.3333333,496.0,375.3333333,798.6666667000002
THAP7,718.0,880.0,706.0,508.0,396.6666667,378.6666667,521.3333333,313.0,426.6666667
THAP9,-56.0,-41.0,-10.0,-26.0,-69.0,-38.6666667,-8.666666699999999,-11.6666667,-20.3333333
THAP9-AS1,694.0,507.0,539.0,941.0,834.3333332999998,878.0,536.3333333,1204.666667,1725.0
THBD,219.0,84.0,271.0,139.0,3139.666667,323.3333333,150.0,141.33333330000005,1004.333333
THBS1,2370.0,1919.0,428.0,448.0,403.3333333,2491.333333,504.33333330000005,1068.0,2222.333333
THBS2,4522.0,150.0,238.0,129.0,7438.0,357.6666667,201.0,483.0,134.0
THBS3,759.0,737.0,985.0,741.0,620.3333332999998,471.6666667,253.6666667,162.66666669999995,233.6666667
THBS4,122.0,235.0,300.0,275.0,145.33333330000005,206.3333333,147.0,159.33333330000005,323.3333333
THEG,512.0,127.0,-8.0,548.0,436.0,293.0,550.3333332999998,291.3333333,426.6666667
THEM6,457.0,637.0,625.0,311.0,120.6666667,542.0,766.6666667000002,199.3333333,366.3333333
THEMIS2,323.0,240.0,174.0,207.0,767.3333332999998,421.33333330000005,359.3333333,470.6666667,153.33333330000005
THG1L,324.0,212.0,337.0,273.0,314.0,204.6666667,268.3333333,269.3333333,583.0
THNSL1,48.0,122.0,337.0,331.0,107.6666667,193.6666667,226.3333333,238.0,182.3333333
THNSL2,288.0,190.0,359.0,243.0,169.0,116.0,111.3333333,90.6666667,150.66666669999995
THOC1,929.0,996.0,335.0,2342.0,687.6666667000002,1158.666667,719.6666667000002,1401.333333,1341.666667
THOC2,945.0,1284.0,1155.0,2513.0,1077.333333,1949.0,1175.666667,1577.333333,1347.666667
THOC5,671.0,342.0,1276.0,1079.0,589.6666667000002,421.33333330000005,1145.0,646.3333332999998,556.6666667000002
THOC6,130.0,-10.0,81.0,3.0,55.0,2.3333333,-17.6666667,7.6666667,26.6666667
THOC7,3205.0,4382.0,2559.0,4870.0,2109.333333,3247.666667,1969.0,2482.0,4388.0
THOP1,111.0,142.0,155.0,152.0,135.66666669999998,169.0,121.0,57.3333333,134.66666669999998
THPO,199.0,290.0,269.0,22.0,104.3333333,24.3333333,87.66666670000002,90.0,164.0
THRA,423.0,432.0,310.0,599.0,336.0,359.0,503.6666667,269.0,417.0
THRAP3,-22.0,-114.0,15.0,-94.0,-119.3333333,-148.0,-119.0,-162.33333330000005,-72.0
THRB,351.0,267.0,337.0,555.0,224.0,269.0,473.0,477.33333330000005,501.0
THSD4,302.0,375.0,339.0,236.0,200.0,417.3333333,297.6666667,253.0,246.0
THSD7A,87.0,52.0,138.0,85.0,74.33333329999998,639.0,146.33333330000005,107.0,77.0
THTPA,244.0,233.0,528.0,359.0,715.6666667000002,593.0,182.6666667,107.0,374.6666667
THUMPD1,3154.0,3258.0,2619.0,3660.0,1426.666667,2803.666667,1549.666667,1218.333333,2530.0
THUMPD2,374.0,306.0,281.0,532.0,328.6666667,369.6666667,420.33333330000005,565.0,848.3333332999997
THY1,1982.0,594.0,711.0,540.0,2014.666667,394.3333333,560.3333332999998,500.6666667,386.6666667
THYN1,644.0,382.0,622.0,399.0,1461.0,709.6666667000002,808.3333332999998,942.0,482.33333330000005
TIA1,1977.0,1610.0,711.0,1615.0,1167.333333,3138.0,1703.6666670000004,2747.0,1588.333333
TIAL1,1697.0,1234.0,1649.0,2633.0,3191.333333,2482.333333,1555.0,2566.333333,2636.0
TIAM1,2271.0,1830.0,1863.0,1331.0,1674.0,7745.333333,2770.333333,2126.333333,2164.666667
TIAM2,628.0,856.0,761.0,655.0,449.33333330000005,328.6666667,787.6666667000002,482.33333330000005,554.0
TICAM1,158.0,222.0,209.0,127.0,136.0,192.0,210.0,194.3333333,167.66666669999995
TIE1,-126.0,-49.0,6.0,-3.0,-182.0,-108.0,-14.0,-167.0,-130.3333333
TIGD6,68.0,100.0,74.0,108.0,48.3333333,46.0,43.3333333,29.0,97.6666667
TIMELESS,694.0,772.0,431.0,984.0,432.33333330000005,1659.333333,646.6666667000002,1095.333333,1051.666667
TIMM10,1665.0,1862.0,3981.0,5837.0,1445.0,1100.0,4201.0,2795.333333,3079.333333
TIMM10B,1293.0,2028.0,1914.0,2103.0,721.3333332999998,563.3333332999998,798.0,647.3333332999998,1947.333333
TIMM13,1724.0,2414.0,1497.0,2538.0,528.6666667,980.3333332999997,1456.0,672.3333332999998,1931.333333
TIMM17A,14145.0,16730.0,7531.0,15329.0,7933.666667,11376.33333,6368.0,8115.333333,25197.0
TIMM17B,947.0,916.0,932.0,905.0,894.3333332999997,1652.0,969.0,930.3333332999997,1107.333333
TIMM22,1070.0,305.0,136.0,76.0,449.33333330000005,394.0,557.6666667000002,581.0,808.0
TIMM23,902.0,485.0,893.0,1466.0,1560.0,2716.0,1494.333333,2294.333333,2116.0
TIMM44,407.0,454.0,352.0,650.0,264.3333333,197.6666667,424.6666667,242.0,301.0
TIMM50,43.0,76.0,55.0,104.0,77.33333329999998,32.6666667,45.3333333,76.0,66.66666670000001
TIMM8A,208.0,326.0,373.0,1321.0,314.3333333,434.6666667,386.3333333,641.3333332999998,1288.333333
TIMM8B,6426.0,6108.0,9421.0,9725.0,8870.666667,5236.333333,8945.333333,6428.666667,5031.333333
TIMM9,3103.0,3946.0,5616.0,8667.0,1548.0,1328.333333,4944.666667,3768.333333,4838.333333
TIMP1,11548.0,173.0,1985.0,455.0,57686.0,11579.66667,2424.0,2200.0,1958.0
TIMP2,985.0,233.0,644.0,-27.0,1216.666667,874.0,1002.333333,654.0,-3.0
TIMP3,496.0,846.0,250.0,344.0,1325.666667,654.6666667000002,378.3333333,207.3333333,528.6666667
TIMP4,-64.0,-34.0,-65.0,-141.0,-61.6666667,33.3333333,103.3333333,25.6666667,-5.0
TINAGL1,471.0,757.0,486.0,450.0,337.3333333,558.3333332999998,755.3333332999998,517.0,231.6666667
TINF2,280.0,197.0,277.0,203.0,811.6666667000002,820.0,250.6666667,308.0,161.33333330000005
TIPARP,9096.0,9588.0,4685.0,4001.0,3311.666667,3957.666667,20045.33333,14784.66667,8560.0
TIPIN,127.0,9.0,-52.0,116.0,180.3333333,387.3333333,125.3333333,550.3333332999998,757.6666667000002
TIPRL,1483.0,1178.0,443.0,485.0,555.0,1330.0,232.6666667,557.6666667000002,1339.666667
TJAP1,2954.0,2656.0,1414.0,1521.0,1262.0,1213.0,1515.666667,850.0,1104.666667
TJP1,3468.0,3572.0,5285.0,3858.0,4404.666667,2224.333333,3560.666667,5388.333333,3204.0
TJP2,3363.0,2493.0,5300.0,4776.0,10634.0,2608.666667,3675.666667,4917.0,2283.333333
TJP3,766.0,1134.0,607.0,212.0,17.3333333,656.6666667000002,246.6666667,106.3333333,219.0
TK1,935.0,774.0,390.0,1113.0,343.3333333,1199.333333,2892.0,1142.0,786.3333332999998
TK2,731.0,728.0,444.0,485.0,900.0,465.6666667,980.3333332999997,527.6666667,494.0
TKT,774.0,604.0,2121.0,3087.0,341.0,485.6666667,1624.666667,789.0,1383.666667
TKTL1,88.0,85.0,3.0,-65.0,38.0,-26.3333333,17.3333333,-5.6666667,60.3333333
TLE1,3512.0,3675.0,7419.0,7106.0,2836.333333,4168.333333,4134.333333,6369.0,2883.333333
TLE2,5781.0,5255.0,2282.0,1653.0,423.33333330000005,1611.0,1913.0,586.6666667000002,263.6666667
TLE3,697.0,1024.0,342.0,441.0,439.0,825.0,436.6666667,326.0,407.0
TLE4,729.0,532.0,358.0,252.0,1129.666667,571.6666667000002,138.33333330000002,133.6666667,157.33333330000005
TLE6,172.0,64.0,81.0,122.0,103.3333333,182.3333333,88.0,83.33333329999998,106.0
TLK1,1380.0,1142.0,809.0,979.0,1011.666667,1645.0,1564.666667,2341.666667,1824.0
TLK2,531.0,562.0,605.0,727.0,439.0,670.6666667000002,1058.333333,1218.0,926.3333332999997
TLL1,85.0,176.0,170.0,82.0,69.0,52.6666667,158.66666669999995,52.0,197.0
TLL2,155.0,118.0,386.0,303.0,148.0,109.0,230.0,244.6666667,227.3333333
TLN1,168.0,120.0,112.0,122.0,225.0,114.0,43.0,105.3333333,119.3333333
TLN2,937.0,1499.0,1400.0,691.0,623.0,444.33333330000005,817.3333332999998,597.3333332999998,600.3333332999998
TLR1,274.0,224.0,102.0,86.0,628.0,236.6666667,179.66666669999995,126.3333333,192.3333333
TLR2,467.0,444.0,374.0,145.0,1263.0,288.6666667,4.6666667,100.6666667,157.33333330000005
TLR3,306.0,377.0,341.0,109.0,533.6666667,116.6666667,174.0,52.0,653.0
TLR4,127.0,113.0,167.0,91.0,148.66666669999995,174.66666669999995,170.0,28.3333333,104.0
TLR5,793.0,743.0,875.0,302.0,345.3333333,448.0,702.3333332999998,409.3333333,831.6666667000002
TLR6,196.0,202.0,295.0,183.0,172.33333330000005,154.66666669999995,217.6666667,162.0,166.33333330000005
TLR7,415.0,-31.0,6.0,-33.0,929.3333332999997,317.0,20.3333333,-24.6666667,-5.0
TLR8,-116.0,-119.0,-54.0,-94.0,55.0,-128.6666667,-148.0,-164.33333330000005,-206.6666667
TLX1,75.0,143.0,153.0,233.0,87.66666670000002,106.3333333,20.0,30.3333333,61.0
TLX2,-27.0,0.0,-31.0,-59.0,-73.0,-100.0,-75.0,-82.66666670000002,-42.6666667
TLX3,35.0,-34.0,61.0,65.0,33.3333333,57.3333333,72.0,40.0,38.6666667
TM2D1,10189.0,14074.0,6497.0,6357.0,3456.333333,5522.0,7324.333333,6949.333333,5550.666667
TM2D3,1672.0,2117.0,2159.0,2500.0,4042.666667,4418.666667,2404.333333,3664.0,2830.333333
TM4SF1,5453.0,1882.0,8917.0,7789.0,32760.66667,21349.0,23154.66667,37611.33333,11912.33333
TM4SF20,135.0,52.0,85.0,133.0,57.6666667,32.0,73.66666670000002,104.0,92.0
TM4SF4,363.0,505.0,516.0,585.0,242.0,271.6666667,363.6666667,354.0,292.3333333
TM4SF5,400.0,194.0,208.0,379.0,244.3333333,327.6666667,342.3333333,342.0,287.0
TM6SF1,242.0,209.0,242.0,138.0,465.0,259.6666667,256.3333333,255.0,289.0
TM6SF2,98.0,60.0,167.0,41.0,100.0,148.0,166.0,125.3333333,139.0
TM7SF2,170.0,163.0,587.0,333.0,219.3333333,276.3333333,247.3333333,99.6666667,129.3333333
TM7SF3,191.0,203.0,215.0,183.0,183.3333333,134.0,113.3333333,174.66666669999995,144.33333330000005
TM9SF1,1253.0,897.0,2626.0,1509.0,845.3333332999997,866.6666667000003,1172.333333,646.3333332999998,975.3333332999997
TM9SF2,8206.0,7405.0,11568.0,10757.0,9069.666667,11764.33333,9556.0,12756.33333,10354.0
TM9SF3,6814.0,7325.0,12396.0,10950.0,3880.333333,5881.666667,4481.333333,4551.333333,7319.333333
TM9SF4,771.0,832.0,966.0,909.0,1178.666667,1334.333333,833.6666667000002,938.3333332999997,669.0
TMA16,676.0,736.0,425.0,757.0,338.6666667,760.3333332999998,507.0,1043.666667,1668.0
TMA7,33108.0,40271.0,27282.0,35306.0,17926.0,33940.0,23642.0,18520.0,28699.33333
TMBIM4,5134.0,5059.0,3859.0,3691.0,4211.666667,4447.0,2540.333333,2468.333333,2613.333333
TMBIM6,11545.0,11182.0,17544.0,12447.0,16055.33333,29054.66667,13722.0,21024.66667,10114.0
TMC5,949.0,892.0,16216.0,13650.0,284.3333333,5450.666667,4676.666667,1870.666667,445.6666667
TMC6,438.0,392.0,442.0,309.0,356.6666667,560.6666667000002,264.0,388.3333333,332.6666667
TMC7,148.0,1.0,102.0,260.0,83.0,98.6666667,168.0,286.6666667,184.6666667
TMCC1,827.0,601.0,506.0,421.0,402.0,700.3333332999998,715.6666667000002,1360.0,597.0
TMCC2,259.0,392.0,476.0,457.0,256.6666667,241.3333333,396.6666667,220.3333333,238.3333333
TMCO1,12584.0,13283.0,8493.0,9634.0,4629.666667,9252.0,5388.333333,7028.0,15526.0
TMCO3,279.0,342.0,172.0,201.0,192.6666667,416.6666667,619.3333332999998,934.3333332999997,251.0
TMCO6,462.0,443.0,652.0,109.0,426.0,289.6666667,337.0,376.6666667,471.6666667
TMED1,1282.0,876.0,539.0,309.0,831.6666667000002,607.0,1162.666667,698.0,390.6666667
TMED10,9354.0,7563.0,8475.0,7509.0,12629.0,13123.66667,6915.333333,10261.33333,5807.0
TMED2,24778.0,24551.0,18191.0,21600.0,8874.666667,14952.33333,13196.0,12644.33333,28737.66667
TMED3,2408.0,2375.0,6385.0,3921.0,2812.333333,5892.333333,3276.666667,2694.333333,4165.0
TMED5,4156.0,3876.0,2347.0,3414.0,4932.666667,3376.666667,5219.666667,5873.333333,7754.666667
TMED7,4750.0,5367.0,4542.0,3393.0,2102.0,1223.333333,3161.333333,3528.666667,5204.666667
TMED9,24879.0,27785.0,15994.0,21770.0,16590.66667,10395.33333,24632.0,14574.66667,16697.66667
TMEM100,50.0,39.0,125.0,-7.0,130.0,45.6666667,74.0,96.3333333,80.66666670000002
TMEM104,487.0,785.0,791.0,504.0,434.6666667,375.6666667,385.0,271.0,223.3333333
TMEM106B,2572.0,3448.0,3249.0,3491.0,849.3333332999997,2722.0,1901.0,3195.0,3478.333333
TMEM106C,4159.0,5305.0,1856.0,3022.0,735.0,3108.666667,10347.0,5949.666667,3248.333333
TMEM109,859.0,588.0,1649.0,1208.0,3591.666667,1547.666667,940.6666667000003,1048.0,659.6666667000002
TMEM11,856.0,920.0,968.0,930.0,581.6666667000002,800.3333332999998,1076.0,525.0,862.3333332999997
TMEM115,373.0,338.0,690.0,323.0,386.6666667,436.0,329.0,331.6666667,305.6666667
TMEM120B,258.0,125.0,242.0,417.0,95.0,209.6666667,184.6666667,43.6666667,162.66666669999995
TMEM121,502.0,729.0,74.0,264.0,42.0,193.0,-12.3333333,-48.6666667,52.3333333
TMEM123,2611.0,1694.0,4383.0,6248.0,5500.0,4912.0,8629.0,9619.0,4739.0
TMEM126B,1331.0,1052.0,1578.0,2538.0,3338.0,2096.333333,2535.0,3425.333333,2424.666667
TMEM127,2641.0,3606.0,1684.0,703.0,1545.0,923.0,2571.666667,1803.666667,1066.0
TMEM131,822.0,731.0,734.0,1000.0,1879.666667,1102.0,336.6666667,873.6666667000003,1897.333333
TMEM132A,292.0,367.0,2266.0,837.0,280.3333333,176.0,23.3333333,193.6666667,284.3333333
TMEM134,2048.0,2972.0,1902.0,1428.0,1870.666667,2431.666667,1816.0,1271.333333,1331.333333
TMEM135,346.0,300.0,814.0,1233.0,617.6666667000002,1208.0,1042.0,1105.666667,2204.0
TMEM140,382.0,361.0,409.0,288.0,369.6666667,223.0,320.3333333,250.3333333,384.6666667
TMEM143,6.0,-20.0,0.0,37.0,15.0,2.0,54.6666667,13.6666667,84.0
TMEM144,80.0,130.0,133.0,73.0,66.33333329999999,60.6666667,63.3333333,94.6666667,71.66666670000002
TMEM147,13217.0,14894.0,13442.0,10164.0,9867.666667,8376.0,10615.33333,8516.0,9029.666667
TMEM14A,10888.0,13048.0,4156.0,4185.0,3995.333333,5918.0,2485.0,6337.666667,9387.666667
TMEM14B,1143.0,597.0,359.0,1595.0,6441.333333,3777.666667,1894.333333,3997.333333,2736.333333
TMEM151B,354.0,421.0,349.0,449.0,286.6666667,296.0,397.0,276.3333333,315.0
TMEM156,33.0,-7.0,11.0,1.0,131.0,4.0,114.0,79.66666670000002,16.6666667
TMEM158,157.0,-13.0,-62.0,-53.0,381.6666667,551.6666667000002,643.6666667000002,722.3333332999998,-164.0
TMEM159,398.0,604.0,722.0,823.0,276.6666667,403.0,506.6666667,423.0,527.3333333
TMEM160,258.0,272.0,200.0,157.0,223.6666667,248.0,128.6666667,176.0,212.0
TMEM161A,4662.0,6751.0,3716.0,6124.0,3045.666667,2191.333333,5605.0,2493.0,2242.0
TMEM165,2998.0,1714.0,4678.0,6187.0,3756.333333,3225.666667,3243.333333,4631.333333,4574.333333
TMEM168,1229.0,1343.0,2335.0,3902.0,1610.666667,1825.666667,861.3333332999997,1456.333333,2864.666667
TMEM176A,811.0,503.0,854.0,277.0,14046.66667,1459.333333,292.6666667,300.0,449.0
TMEM176B,109.0,32.0,9.0,-86.0,4422.0,675.0,-41.3333333,-28.6666667,-2.6666667
TMEM177,595.0,481.0,704.0,864.0,366.0,329.0,322.0,396.3333333,375.3333333
TMEM183A,2585.0,2574.0,3660.0,3239.0,1600.666667,2633.666667,1414.333333,1232.666667,2193.0
